id,file_name,frame_num,seq_id,width,height,corrupt,location,seq_num_frames,datetime,full_path,annotation_id,category_id,season,subject_id,count,standing,resting,moving,interacting,young_present,species_name
S1/L07/L07_R1/S1_L07_R1_PICT0374,S1/L07/L07_R1/S1_L07_R1_PICT0374.JPG,1,SER_S1#L07#1#126,2048,1536,False,L07,3,2010-10-20 01:56:00,../data/serengeti/images/S1_L07_R1_PICT0374.JPG,12cac0b5-91f8-11e9-a03a-000d3a198845,11,S1,ASG0001oln,1,0.5,0.0,0.17,0.08,0.0,elephant
S5/B10/B10_R3/S5_B10_R3_IMAG0017,S5/B10/B10_R3/S5_B10_R3_IMAG0017.JPG,1,SER_S5#B10#3#7,2048,1536,False,B10,3,2012-10-11 13:21:08,../data/serengeti/images/S5_B10_R3_IMAG0017.JPG,1efc63a0-91f8-11e9-af3a-000d3a198845,11,S5,ASG000n9jr,1,0.4,0.0,0.6,0.0,0.0,elephant
S2/C03/C03_R2/S2_C03_R2_IMAG0116,S2/C03/C03_R2/S2_C03_R2_IMAG0116.JPG,1,SER_S2#C03#2#62,2048,1536,False,C03,3,2011-04-12 09:03:57,../data/serengeti/images/S2_C03_R2_IMAG0116.JPG,13ee09ca-91f8-11e9-bcf7-000d3a198845,11,S2,ASG0003kbj,1,0.08,0.0,0.83,0.0,0.0,elephant
S2/G01/G01_R1/S2_G01_R1_PICT1893,S2/G01/G01_R1/S2_G01_R1_PICT1893.JPG,2,SER_S2#G01#1#632,2048,1536,False,G01,3,2011-04-04 16:07:52,../data/serengeti/images/S2_G01_R1_PICT1893.JPG,15315ff5-91f8-11e9-a956-000d3a198845,11,S2,ASG000519m,2,0.58,0.0,0.67,0.0,0.0,elephant
S4/B03/B03_R2/S4_B03_R2_IMAG0456,S4/B03/B03_R2/S4_B03_R2_IMAG0456.JPG,3,SER_S4#B03#2#166,2048,1536,False,B03,3,2012-03-22 10:06:25,../data/serengeti/images/S4_B03_R2_IMAG0456.JPG,1af0c6ad-91f8-11e9-aee1-000d3a198845,11,S4,ASG000c56u,3,1.0,0.0,0.0,0.0,0.13,elephant
S6/F06/F06_R1/S6_F06_R1_IMAG0191,S6/F06/F06_R1/S6_F06_R1_IMAG0191.JPG,2,SER_S6#F06#1#116,2048,1536,False,F06,3,2013-02-28 14:24:59,../data/serengeti/images/S6_F06_R1_IMAG0191.JPG,25af7c92-91f8-11e9-9423-000d3a198845,11,S6,ASG000z3sg,1,0.25,0.0,0.82,0.0,0.0,elephant
S1/D04/D04_R5/S1_D04_R5_PICT0042,S1/D04/D04_R5/S1_D04_R5_PICT0042.JPG,2,SER_S1#D04#5#15,2048,1536,False,D04,3,2010-08-15 11:02:02,../data/serengeti/images/S1_D04_R5_PICT0042.JPG,11315bdf-91f8-11e9-bc30-000d3a198845,11,S1,ASG00000uf,1,0.0,0.0,1.0,0.0,0.0,elephant
S6/G05/G05_R1/S6_G05_R1_IMAG0026,S6/G05/G05_R1/S6_G05_R1_IMAG0026.JPG,2,SER_S6#G05#1#9,2048,1536,False,G05,3,2013-01-22 10:13:56,../data/serengeti/images/S6_G05_R1_IMAG0026.JPG,25ca56c9-91f8-11e9-b859-000d3a198845,11,S6,ASG000z8fh,6,0.59,0.05,0.41,0.02,0.32,elephant
S5/H08/H08_R2/S5_H08_R2_IMAG0238,S5/H08/H08_R2/S5_H08_R2_IMAG0238.JPG,2,SER_S5#H08#2#81,2048,1536,False,H08,3,2012-08-17 13:32:43,../data/serengeti/images/S5_H08_R2_IMAG0238.JPG,21356554-91f8-11e9-8095-000d3a198845,11,S5,ASG000pwfk,1,0.0,0.0,0.9,0.0,0.0,elephant
S5/I12/I12_R1/S5_I12_R1_IMAG0358,S5/I12/I12_R1/S5_I12_R1_IMAG0358.JPG,2,SER_S5#I12#1#130,2048,1536,False,I12,3,2012-06-08 11:58:11,../data/serengeti/images/S5_I12_R1_IMAG0358.JPG,218e5ad4-91f8-11e9-a759-000d3a198845,11,S5,ASG000qbth,5,1.0,0.0,0.0,0.2,0.4,elephant
S4/F07/F07_R1/S4_F07_R1_IMAG0192,S4/F07/F07_R1/S4_F07_R1_IMAG0192.JPG,1,SER_S4#F07#1#74,2048,1536,False,F07,3,2012-02-09 16:41:16,../data/serengeti/images/S4_F07_R1_IMAG0192.JPG,1c143969-91f8-11e9-9468-000d3a198845,11,S4,ASG000eft6,3,0.76,0.06,0.24,0.29,0.94,elephant
S5/H08/H08_R2/S5_H08_R2_IMAG0402,S5/H08/H08_R2/S5_H08_R2_IMAG0402.JPG,1,SER_S5#H08#2#148,2048,1536,False,H08,3,2012-10-04 12:10:46,../data/serengeti/images/S5_H08_R2_IMAG0402.JPG,2135b236-91f8-11e9-ad44-000d3a198845,11,S5,ASG000pwhh,2,0.9,0.0,0.2,0.0,0.1,elephant
S6/H11/H11_R2/S6_H11_R2_IMAG0041,S6/H11/H11_R2/S6_H11_R2_IMAG0041.JPG,3,SER_S6#H11#2#17,2048,1536,False,H11,3,2013-02-13 13:05:28,../data/serengeti/images/S6_H11_R2_IMAG0041.JPG,262398fa-91f8-11e9-82d3-000d3a198845,11,S6,ASG000zmjp,7,0.48,0.03,0.66,0.0,0.1,elephant
S2/C03/C03_R3/S2_C03_R3_IMAG0628,S2/C03/C03_R3/S2_C03_R3_IMAG0628.JPG,1,SER_S2#C03#3#384,2048,1536,False,C03,3,2011-06-07 18:10:55,../data/serengeti/images/S2_C03_R3_IMAG0628.JPG,13efb79f-91f8-11e9-b9ce-000d3a198845,11,S2,ASG0003lnn,2,0.0,0.0,1.0,0.0,0.33,elephant
S5/K10/K10_R2/S5_K10_R2_IMAG1230,S5/K10/K10_R2/S5_K10_R2_IMAG1230.JPG,1,SER_S5#K10#2#422,2048,1536,False,K10,3,2012-09-30 13:16:48,../data/serengeti/images/S5_K10_R2_IMAG1230.JPG,220140c6-91f8-11e9-a652-000d3a198845,11,S5,ASG000qvqf,3,1.0,0.0,0.1,0.4,0.0,elephant
S2/C03/C03_R3/S2_C03_R3_IMAG3594,S2/C03/C03_R3/S2_C03_R3_IMAG3594.JPG,2,SER_S2#C03#3#1721,2048,1536,False,C03,3,2011-07-18 14:22:28,../data/serengeti/images/S2_C03_R3_IMAG3594.JPG,13f5abb8-91f8-11e9-9e92-000d3a198845,11,S2,ASG0003kl4,1,0.45,0.0,0.64,0.0,0.0,elephant
S2/E05/E05_R4/S2_E05_R4_IMAG0208,S2/E05/E05_R4/S2_E05_R4_IMAG0208.JPG,1,SER_S2#E05#4#92,2048,1536,False,E05,3,2011-07-03 18:37:58,../data/serengeti/images/S2_E05_R4_IMAG0208.JPG,14a7485f-91f8-11e9-9dba-000d3a198845,11,S2,ASG0004el9,2,0.09,0.0,1.0,0.0,0.0,elephant
S4/R06/R06_R2/S4_R06_R2_IMAG1124,S4/R06/R06_R2/S4_R06_R2_IMAG1124.JPG,2,SER_S4#R06#2#425,2048,1536,False,R06,3,2012-05-15 11:22:22,../data/serengeti/images/S4_R06_R2_IMAG1124.JPG,1e25d9c6-91f8-11e9-bcce-000d3a198845,11,S4,ASG000bo4e,1,0.15,0.0,0.94,0.0,0.0,elephant
S4/I04/I04_R2/S4_I04_R2_IMAG0516,S4/I04/I04_R2/S4_I04_R2_IMAG0516.JPG,2,SER_S4#I04#2#193,2048,1536,False,I04,3,2012-05-22 08:43:19,../data/serengeti/images/S4_I04_R2_IMAG0516.JPG,1ca073ee-91f8-11e9-87e3-000d3a198845,11,S4,ASG000bvde,1,0.12,0.0,0.85,0.0,0.0,elephant
S3/L11/L11_R12/S3_L11_R12_IMAG0745,S3/L11/L11_R12/S3_L11_R12_IMAG0745.JPG,1,SER_S3#L11#12#309,2048,1536,False,L11,1,2012-01-07 01:40:17,../data/serengeti/images/S3_L11_R12_IMAG0745.JPG,1a222d98-91f8-11e9-ad1e-000d3a198845,11,S3,ASG000akzd,1,0.7,0.1,0.2,0.0,0.0,elephant
S3/L11/L11_R12/S3_L11_R12_IMAG0678,S3/L11/L11_R12/S3_L11_R12_IMAG0678.JPG,1,SER_S3#L11#12#272,2048,1536,False,L11,3,2011-12-31 10:52:56,../data/serengeti/images/S3_L11_R12_IMAG0678.JPG,1a2206c7-91f8-11e9-b615-000d3a198845,11,S3,ASG000akvf,3,0.91,0.09,0.0,0.27,0.0,elephant
S2/H02/H02_R1/S2_H02_R1_IMAG0488,S2/H02/H02_R1/S2_H02_R1_IMAG0488.JPG,1,SER_S2#H02#1#192,2048,1536,False,H02,3,2011-03-11 11:30:47,../data/serengeti/images/S2_H02_R1_IMAG0488.JPG,159c3017-91f8-11e9-9ae2-000d3a198845,11,S2,ASG0005i9y,3,0.55,0.0,1.0,0.0,0.0,elephant
S3/I07/I07_R12/S3_I07_R12_IMAG0017,S3/I07/I07_R12/S3_I07_R12_IMAG0017.JPG,1,SER_S3#I07#12#7,2048,1536,False,I07,3,2011-11-03 13:55:02,../data/serengeti/images/S3_I07_R12_IMAG0017.JPG,195232d7-91f8-11e9-94c2-000d3a198845,11,S3,ASG0009zg4,1,0.5,0.0,0.29,0.0,0.0,elephant
S3/L11/L11_R12/S3_L11_R12_IMAG0322,S3/L11/L11_R12/S3_L11_R12_IMAG0322.JPG,2,SER_S3#L11#12#153,2048,1536,False,L11,3,2011-12-17 11:59:27,../data/serengeti/images/S3_L11_R12_IMAG0322.JPG,1a216a3f-91f8-11e9-86d2-000d3a198845,11,S3,ASG000al27,2,0.92,0.0,0.08,0.0,0.0,elephant
S3/H03/H03_R11/S3_H03_R11_IMAG0378,S3/H03/H03_R11/S3_H03_R11_IMAG0378.JPG,3,SER_S3#H03#11#164,2048,1536,False,H03,3,2011-12-06 14:28:01,../data/serengeti/images/S3_H03_R11_IMAG0378.JPG,18f39718-91f8-11e9-8052-000d3a198845,11,S3,ASG0009oeb,1,0.06,0.0,0.94,0.0,0.0,elephant
S2/U10/U10_R1/S2_U10_R1_IMAG0156,S2/U10/U10_R1/S2_U10_R1_IMAG0156.JPG,3,SER_S2#U10#1#60,2048,1536,False,U10,3,2011-03-24 18:15:30,../data/serengeti/images/S2_U10_R1_IMAG0156.JPG,17e81a9e-91f8-11e9-93d1-000d3a198845,11,S2,ASG00073id,2,0.64,0.0,0.55,0.0,0.0,elephant
S3/D06/D06_R11/S3_D06_R11_IMAG0077,S3/D06/D06_R11/S3_D06_R11_IMAG0077.JPG,1,SER_S3#D06#11#29,2048,1536,False,D06,1,2011-12-10 19:38:37,../data/serengeti/images/S3_D06_R11_IMAG0077.JPG,1845a3a1-91f8-11e9-8df0-000d3a198845,11,S3,ASG0008yag,1,0.35,0.0,0.35,0.06,0.29,elephant
S4/J01/J01_R1/S4_J01_R1_IMAG0079,S4/J01/J01_R1/S4_J01_R1_IMAG0079.JPG,2,SER_S4#J01#1#28,2048,1536,False,J01,3,2012-02-28 16:49:53,../data/serengeti/images/S4_J01_R1_IMAG0079.JPG,1cd2a72e-91f8-11e9-84a3-000d3a198845,11,S4,ASG000dz4a,1,0.09,0.0,0.91,0.0,0.0,elephant
S3/K07/K07_R12/S3_K07_R12_IMAG1087,S3/K07/K07_R12/S3_K07_R12_IMAG1087.JPG,3,SER_S3#K07#12#421,2048,1536,False,K07,3,2011-12-18 15:15:06,../data/serengeti/images/S3_K07_R12_IMAG1087.JPG,19d4f7ab-91f8-11e9-88b2-000d3a198845,11,S3,ASG000acpj,1,0.31,0.0,0.69,0.0,0.0,elephant
S5/K10/K10_R1/S5_K10_R1_IMAG0635,S5/K10/K10_R1/S5_K10_R1_IMAG0635.JPG,1,SER_S5#K10#1#220,2048,1536,False,K10,3,2012-07-13 16:34:24,../data/serengeti/images/S5_K10_R1_IMAG0635.JPG,21fea732-91f8-11e9-87f4-000d3a198845,11,S5,ASG000qvbf,2,0.8,0.1,0.0,0.0,0.8,elephant
S5/I11/I11_R3/S5_I11_R3_IMAG0263,S5/I11/I11_R3/S5_I11_R3_IMAG0263.JPG,3,SER_S5#I11#3#93,2048,1536,False,I11,3,2012-11-13 13:03:27,../data/serengeti/images/S5_I11_R3_IMAG0263.JPG,218d2135-91f8-11e9-9149-000d3a198845,11,S5,ASG000qblp,1,0.9,0.1,0.0,0.0,0.0,elephant
S6/N02/N02_R1/S6_N02_R1_IMAG0341,S6/N02/N02_R1/S6_N02_R1_IMAG0341.JPG,2,SER_S6#N02#1#154,2048,1536,False,N02,3,2012-12-16 10:15:56,../data/serengeti/images/S6_N02_R1_IMAG0341.JPG,26ec6885-91f8-11e9-80fa-000d3a198845,11,S6,ASG0010l3c,1,0.12,0.0,0.97,0.03,0.0,elephant
S2/I11/I11_R2/S2_I11_R2_IMAG0436,S2/I11/I11_R2/S2_I11_R2_IMAG0436.JPG,1,SER_S2#I11#2#192,2048,1536,False,I11,1,2011-05-21 00:19:58,../data/serengeti/images/S2_I11_R2_IMAG0436.JPG,161fdecf-91f8-11e9-8bf4-000d3a198845,11,S2,ASG0005x8b,1,0.33,0.0,0.67,0.0,0.08,elephant
S6/C04/C04_R1/S6_C04_R1_IMAG0381,S6/C04/C04_R1/S6_C04_R1_IMAG0381.JPG,3,SER_S6#C04#1#143,2048,1536,False,C04,3,2013-01-13 14:18:40,../data/serengeti/images/S6_C04_R1_IMAG0381.JPG,24ec04c4-91f8-11e9-8340-000d3a198845,11,S6,ASG000y7wv,1,0.76,0.0,0.17,0.1,0.0,elephant
S2/H08/H08_R2/S2_H08_R2_IMAG0027,S2/H08/H08_R2/S2_H08_R2_IMAG0027.JPG,2,SER_S2#H08#2#12,2048,1536,False,H08,3,2011-04-06 10:40:32,../data/serengeti/images/S2_H08_R2_IMAG0027.JPG,15d3936b-91f8-11e9-8e5e-000d3a198845,11,S2,ASG0005nqu,1,0.08,0.08,1.0,0.08,0.0,elephant
S4/E05/E05_R2/S4_E05_R2_IMAG1318,S4/E05/E05_R2/S4_E05_R2_IMAG1318.JPG,3,SER_S4#E05#2#464,2048,1536,False,E05,3,2012-03-31 15:21:42,../data/serengeti/images/S4_E05_R2_IMAG1318.JPG,1be3da7d-91f8-11e9-a585-000d3a198845,9,S4,ASG000bb17,1,0.0,0.0,1.0,0.0,0.0,warthog
S5/U13/U13_R3/S5_U13_R3_IMAG0877,S5/U13/U13_R3/S5_U13_R3_IMAG0877.JPG,2,SER_S5#U13#3#340,2048,1536,False,U13,3,2012-09-14 13:51:49,../data/serengeti/images/S5_U13_R3_IMAG0877.JPG,24a98034-91f8-11e9-8e78-000d3a198845,9,S5,ASG000tvmu,3,0.35,0.0,0.0,0.0,0.12,warthog
S5/L04/L04_R1/S5_L04_R1_IMAG1118,S5/L04/L04_R1/S5_L04_R1_IMAG1118.JPG,3,SER_S5#L04#1#507,2560,1920,False,L04,3,2012-07-24 11:44:09,../data/serengeti/images/S5_L04_R1_IMAG1118.JPG,221f003a-91f8-11e9-a8ec-000d3a198845,9,S5,ASG000r0f2,1,0.0,0.0,0.9,0.0,0.0,warthog
S6/Q07/Q07_R2/S6_Q07_R2_IMAG0075,S6/Q07/Q07_R2/S6_Q07_R2_IMAG0075.JPG,2,SER_S6#Q07#2#28,2048,1536,False,Q07,3,2013-03-04 12:59:31,../data/serengeti/images/S6_Q07_R2_IMAG0075.JPG,2762f696-91f8-11e9-816f-000d3a198845,9,S6,ASG00114yv,2,0.89,0.03,0.05,0.03,0.11,warthog
S6/H05/H05_R2/S6_H05_R2_IMAG0200,S6/H05/H05_R2/S6_H05_R2_IMAG0200.JPG,1,SER_S6#H05#2#74,2048,1536,False,H05,3,2013-03-28 17:23:47,../data/serengeti/images/S6_H05_R2_IMAG0200.JPG,25fdc374-91f8-11e9-bfd1-000d3a198845,9,S6,ASG000zgu5,1,0.16,0.0,0.53,0.0,0.0,warthog
S5/L04/L04_R1/S5_L04_R1_IMAG0826,S5/L04/L04_R1/S5_L04_R1_IMAG0826.JPG,3,SER_S5#L04#1#401,2560,1920,False,L04,3,2012-06-29 16:30:59,../data/serengeti/images/S5_L04_R1_IMAG0826.JPG,221e6633-91f8-11e9-9f53-000d3a198845,9,S5,ASG000r0bv,1,0.7,0.0,0.0,0.0,0.0,warthog
S2/O05/O05_R1/S2_O05_R1_PICT0037,S2/O05/O05_R1/S2_O05_R1_PICT0037.JPG,3,SER_S2#O05#1#13,2048,1536,False,O05,3,2011-02-18 13:25:38,../data/serengeti/images/S2_O05_R1_PICT0037.JPG,1734d1d8-91f8-11e9-905f-000d3a198845,9,S2,ASG00069y6,1,0.09,0.0,1.0,0.0,0.0,warthog
S4/I01/I01_R1/S4_I01_R1_IMAG0140,S4/I01/I01_R1/S4_I01_R1_IMAG0140.JPG,3,SER_S4#I01#1#64,2048,1536,False,I01,3,2012-04-18 08:32:26,../data/serengeti/images/S4_I01_R1_IMAG0140.JPG,1c9ace4d-91f8-11e9-ba76-000d3a198845,9,S4,ASG000f0pw,1,0.0,0.0,1.0,0.0,0.0,warthog
S2/K05/K05_R2/S2_K05_R2_PICT0659,S2/K05/K05_R2/S2_K05_R2_PICT0659.JPG,1,SER_S2#K05#2#220,2048,1536,False,K05,3,2011-05-09 18:05:59,../data/serengeti/images/S2_K05_R2_PICT0659.JPG,167a323c-91f8-11e9-aa40-000d3a198845,9,S2,ASG0007a4d,1,0.0,0.0,1.0,0.0,0.0,warthog
S4/D04/D04_R2/S4_D04_R2_IMAG0227,S4/D04/D04_R2/S4_D04_R2_IMAG0227.JPG,2,SER_S4#D04#2#126,2048,1536,False,D04,3,2012-03-31 16:31:16,../data/serengeti/images/S4_D04_R2_IMAG0227.JPG,1b7cdb29-91f8-11e9-bd37-000d3a198845,9,S4,ASG000diri,1,0.2,0.0,0.0,0.0,0.0,warthog
S4/D06/D06_R1/S4_D06_R1_IMAG0111,S4/D06/D06_R1/S4_D06_R1_IMAG0111.JPG,3,SER_S4#D06#1#51,2048,1536,False,D06,3,2012-01-28 09:58:00,../data/serengeti/images/S4_D06_R1_IMAG0111.JPG,1b85da81-91f8-11e9-9d0a-000d3a198845,9,S4,ASG000d4iu,1,0.31,0.0,0.46,0.08,0.0,warthog
S4/H06/H06_R2/S4_H06_R2_IMAG0215,S4/H06/H06_R2/S4_H06_R2_IMAG0215.JPG,1,SER_S4#H06#2#75,2048,1536,False,H06,3,2012-04-07 15:12:02,../data/serengeti/images/S4_H06_R2_IMAG0215.JPG,1c782b51-91f8-11e9-91e6-000d3a198845,9,S4,ASG000f0tb,1,0.19,0.0,0.62,0.0,0.0,warthog
S3/U10/U10_R12/S3_U10_R12_IMAG1114,S3/U10/U10_R12/S3_U10_R12_IMAG1114.JPG,2,SER_S3#U10#12#391,2048,1536,False,U10,3,2011-12-05 13:52:38,../data/serengeti/images/S3_U10_R12_IMAG1114.JPG,1ae72ab3-91f8-11e9-99e2-000d3a198845,9,S3,ASG000b2wt,1,0.0,0.0,1.0,0.0,0.0,warthog
S6/E04/E04_R1/S6_E04_R1_IMAG0621,S6/E04/E04_R1/S6_E04_R1_IMAG0621.JPG,2,SER_S6#E04#1#258,2048,1536,False,E04,3,2012-12-18 14:03:30,../data/serengeti/images/S6_E04_R1_IMAG0621.JPG,2569e75c-91f8-11e9-9553-000d3a198845,9,S6,ASG000yrup,1,0.08,0.0,0.86,0.0,0.14,warthog
S4/D02/D02_R2/S4_D02_R2_IMAG0302,S4/D02/D02_R2/S4_D02_R2_IMAG0302.JPG,3,SER_S4#D02#2#102,2048,1536,False,D02,3,2012-03-28 13:43:46,../data/serengeti/images/S4_D02_R2_IMAG0302.JPG,1b795954-91f8-11e9-8866-000d3a198845,9,S4,ASG000bbtm,1,0.12,0.41,0.18,0.06,0.0,warthog
S5/B07/B07_R3/S5_B07_R3_IMAG0911,S5/B07/B07_R3/S5_B07_R3_IMAG0911.JPG,2,SER_S5#B07#3#322,2048,1536,False,B07,3,2012-10-16 08:12:46,../data/serengeti/images/S5_B07_R3_IMAG0911.JPG,1edccfb2-91f8-11e9-b6d8-000d3a198845,9,S5,ASG000n4qu,1,0.77,0.0,0.15,0.0,0.0,warthog
S6/P08/P08_R1/S6_P08_R1_IMAG0043,S6/P08/P08_R1/S6_P08_R1_IMAG0043.JPG,3,SER_S6#P08#1#21,2048,1536,False,P08,3,2013-01-01 14:22:48,../data/serengeti/images/S6_P08_R1_IMAG0043.JPG,274b7875-91f8-11e9-9661-000d3a198845,9,S6,ASG00111pz,2,0.6,0.0,0.25,0.25,0.05,warthog
S5/E13/E13_R1/S5_E13_R1_IMAG0795,S5/E13/E13_R1/S5_E13_R1_IMAG0795.JPG,1,SER_S5#E13#1#276,2048,1536,False,E13,3,2012-07-10 10:56:49,../data/serengeti/images/S5_E13_R1_IMAG0795.JPG,2076810c-91f8-11e9-92c6-000d3a198845,9,S5,ASG000owyl,1,0.3,0.0,0.7,0.0,0.0,warthog
S2/K13/K13_R1/S2_K13_R1_PICT0069,S2/K13/K13_R1/S2_K13_R1_PICT0069.JPG,2,SER_S2#K13#1#24,2048,1536,False,K13,3,2011-02-19 12:07:57,../data/serengeti/images/S2_K13_R1_PICT0069.JPG,1694e79a-91f8-11e9-9abb-000d3a198845,9,S2,ASG0007eti,3,0.57,0.29,0.5,0.07,0.29,warthog
S4/E03/E03_R2/S4_E03_R2_IMAG1915,S4/E03/E03_R2/S4_E03_R2_IMAG1915.JPG,2,SER_S4#E03#2#860,2048,1536,False,E03,3,2012-04-19 17:28:05,../data/serengeti/images/S4_E03_R2_IMAG1915.JPG,1bd2755e-91f8-11e9-9534-000d3a198845,9,S4,ASG000dj0q,1,0.06,0.0,1.0,0.0,0.0,warthog
S1/I07/I07_R1/S1_I07_R1_PICT2218,S1/I07/I07_R1/S1_I07_R1_PICT2218.JPG,1,SER_S1#I07#1#741,2048,1536,False,I07,3,2010-10-23 13:42:02,../data/serengeti/images/S1_I07_R1_PICT2218.JPG,12520e47-91f8-11e9-9e47-000d3a198845,9,S1,ASG0001av0,1,0.44,0.44,0.06,0.0,0.0,warthog
S2/E12/E12_R3/S2_E12_R3_IMAG0044,S2/E12/E12_R3/S2_E12_R3_IMAG0044.JPG,3,SER_S2#E12#3#18,2048,1536,False,E12,3,2011-07-24 16:33:09,../data/serengeti/images/S2_E12_R3_IMAG0044.JPG,14d75993-91f8-11e9-b98b-000d3a198845,9,S2,ASG0004mu7,1,0.9,0.0,0.2,0.0,0.0,warthog
S6/D03/D03_R1/S6_D03_R1_IMAG0242,S6/D03/D03_R1/S6_D03_R1_IMAG0242.JPG,1,SER_S6#D03#1#110,2048,1536,False,D03,3,2012-12-14 12:01:49,../data/serengeti/images/S6_D03_R1_IMAG0242.JPG,25242a0b-91f8-11e9-94cf-000d3a198845,9,S6,ASG000ygtp,1,0.0,0.0,1.0,0.0,0.0,warthog
S6/I13/I13_R1/S6_I13_R1_IMAG0026,S6/I13/I13_R1/S6_I13_R1_IMAG0026.JPG,2,SER_S6#I13#1#9,2048,1536,False,I13,3,2012-12-11 16:52:59,../data/serengeti/images/S6_I13_R1_IMAG0026.JPG,26459fd6-91f8-11e9-9918-000d3a198845,9,S6,ASG000zsgg,2,0.12,0.0,0.88,0.0,0.0,warthog
S2/R09/R09_R2/S2_R09_R2_IMAG0130,S2/R09/R09_R2/S2_R09_R2_IMAG0130.JPG,2,SER_S2#R09#2#53,2048,1536,False,R09,3,2011-04-20 15:42:11,../data/serengeti/images/S2_R09_R2_IMAG0130.JPG,17a916de-91f8-11e9-ad25-000d3a198845,9,S2,ASG0006ntc,1,0.73,0.0,0.0,0.0,0.0,warthog
S5/G07/G07_R2/S5_G07_R2_IMAG0760,S5/G07/G07_R2/S5_G07_R2_IMAG0760.JPG,1,SER_S5#G07#2#261,2560,1920,False,G07,3,2012-09-29 11:32:35,../data/serengeti/images/S5_G07_R2_IMAG0760.JPG,20df7b7e-91f8-11e9-8189-000d3a198845,9,S5,ASG000pexj,1,0.2,0.0,0.8,0.0,0.0,warthog
S5/L01/L01_R1/S5_L01_R1_IMAG0021,S5/L01/L01_R1/S5_L01_R1_IMAG0021.JPG,2,SER_S5#L01#1#6,2048,1536,False,L01,3,2012-05-02 06:49:44,../data/serengeti/images/S5_L01_R1_IMAG0021.JPG,22164f57-91f8-11e9-b541-000d3a198845,9,S5,ASG000qyyw,3,0.3,0.0,1.0,0.0,0.2,warthog
S1/J07/J07_R1/S1_J07_R1_PICT0248,S1/J07/J07_R1/S1_J07_R1_PICT0248.JPG,1,SER_S1#J07#1#84,2048,1536,False,J07,3,2010-09-22 13:22:20,../data/serengeti/images/S1_J07_R1_PICT0248.JPG,12726750-91f8-11e9-9331-000d3a198845,9,S1,ASG0001eub,1,0.13,0.0,0.8,0.0,0.0,warthog
S6/L04/L04_R2/S6_L04_R2_IMAG1580,S6/L04/L04_R2/S6_L04_R2_IMAG1580.JPG,2,SER_S6#L04#2#537,2560,1920,False,L04,3,2013-04-08 19:24:27,../data/serengeti/images/S6_L04_R2_IMAG1580.JPG,269c73ca-91f8-11e9-ba61-000d3a198845,9,S6,ASG001077w,1,0.27,0.0,0.59,0.0,0.0,warthog
S1/V10/V10_R1/S1_V10_R1_PICT0051,S1/V10/V10_R1/S1_V10_R1_PICT0051.JPG,2,SER_S1#V10#1#18,2048,1536,False,V10,3,2010-09-16 12:42:24,../data/serengeti/images/S1_V10_R1_PICT0051.JPG,13b6579c-91f8-11e9-8806-000d3a198845,9,S1,ASG0003bm2,1,0.08,0.0,1.0,0.0,0.0,warthog
S2/I02/I02_R1/S2_I02_R1_IMAG0162,S2/I02/I02_R1/S2_I02_R1_IMAG0162.JPG,2,SER_S2#I02#1#79,2048,1536,False,I02,3,2011-03-14 08:11:32,../data/serengeti/images/S2_I02_R1_IMAG0162.JPG,15f23de3-91f8-11e9-8079-000d3a198845,9,S2,ASG0005r1a,1,0.0,0.0,1.0,0.0,0.0,warthog
S2/F05/F05_R1/S2_F05_R1_IMAG1538,S2/F05/F05_R1/S2_F05_R1_IMAG1538.JPG,3,SER_S2#F05#1#530,2048,1536,False,F05,3,2011-05-03 11:08:55,../data/serengeti/images/S2_F05_R1_IMAG1538.JPG,14fa21d2-91f8-11e9-b55c-000d3a198845,9,S2,ASG0004s24,1,0.29,0.0,0.71,0.0,0.0,warthog
S6/C04/C04_R1/S6_C04_R1_IMAG0074,S6/C04/C04_R1/S6_C04_R1_IMAG0074.JPG,2,SER_S6#C04#1#25,2048,1536,False,C04,3,2012-11-21 07:24:59,../data/serengeti/images/S6_C04_R1_IMAG0074.JPG,24eb8f6f-91f8-11e9-9329-000d3a198845,9,S6,ASG000y7ti,1,0.06,0.0,1.0,0.0,0.0,warthog
S2/E12/E12_R2/S2_E12_R2_IMAG0050,S2/E12/E12_R2/S2_E12_R2_IMAG0050.JPG,1,SER_S2#E12#2#24,2048,1536,False,E12,3,2011-04-30 12:57:05,../data/serengeti/images/S2_E12_R2_IMAG0050.JPG,14d5d216-91f8-11e9-9c98-000d3a198845,9,S2,ASG0004mux,1,0.5,0.5,0.0,0.0,0.0,warthog
S1/R10/R10_R1/S1_R10_R1_PICT1534,S1/R10/R10_R1/S1_R10_R1_PICT1534.JPG,3,SER_S1#R10#1#512,2048,1536,False,R10,3,2010-10-14 12:24:56,../data/serengeti/images/S1_R10_R1_PICT1534.JPG,137e31d8-91f8-11e9-9d59-000d3a198845,9,S1,ASG0000gm3,1,0.0,0.0,1.0,0.0,0.0,warthog
S4/N06/N06_R2/S4_N06_R2_IMAG0469,S4/N06/N06_R2/S4_N06_R2_IMAG0469.JPG,1,SER_S4#N06#2#171,2048,1536,False,N06,3,2012-04-20 10:50:56,../data/serengeti/images/S4_N06_R2_IMAG0469.JPG,1dac643d-91f8-11e9-b912-000d3a198845,9,S4,ASG000cyx5,1,0.43,0.0,0.11,0.0,0.0,warthog
